rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subj_code,success,question_order,task,correct_response,congruency,name,correct,slider_start,feedback_type,feedback,prev_feedback,prev_loss,prev_correct,prev_congruency,block_feedback_type,all_accuracy
408,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1663,2.1.0,1350391,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
601,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1668,2.1.0,1352373,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
642,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1673,2.1.0,1354419,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
590,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1678,2.1.0,1356434,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
546,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1683,2.1.0,1358371,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
485,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1688,2.1.0,1360325,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
572,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1693,2.1.0,1362262,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
561,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1698,2.1.0,1364274,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
572,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1703,2.1.0,1366352,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
662,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1708,2.1.0,1368408,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
592,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1713,2.1.0,1370394,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
603,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1718,2.1.0,1372396,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
512,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1723,2.1.0,1374264,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
597,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1728,2.1.0,1376309,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
658,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1733,2.1.0,1378473,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
576,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1738,2.1.0,1380555,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
606,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1743,2.1.0,1382635,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
580,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1748,2.1.0,1384522,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
765,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1753,2.1.0,1386623,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
664,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1758,2.1.0,1388715,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
610,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1763,2.1.0,1390655,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
449,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1768,2.1.0,1392437,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
463,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1773,2.1.0,1394240,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
420,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1778,2.1.0,1396086,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
689,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1783,2.1.0,1398097,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
null,<span style='font-size: 35px;'>le</span>,null,html-keyboard-response,1788,2.1.0,1400591,Mchoho,,,probe,n,congruent,vertical_con_1,0,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
697,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,1793,2.1.0,1402616,Mchoho,,,probe,g,incongruent,horizontal_incon_1,0,,,NA,neutral,0,0,congruent,no_punishment_incongruent,0.9258333333333333
679,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1798,2.1.0,1404710,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
615,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,1803,2.1.0,1406805,Mchoho,,,probe,g,congruent,horizontal_con_2,0,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
557,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1808,2.1.0,1408799,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,0,congruent,no_punishment_incongruent,0.9258333333333333
548,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1813,2.1.0,1410765,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
798,<span style='font-size: 35px;'>fel</span>,n,html-keyboard-response,1818,2.1.0,1412974,Mchoho,,,probe,j,incongruent,vertical_incon_2,0,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
703,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1823,2.1.0,1415007,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
485,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1828,2.1.0,1416850,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
621,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1833,2.1.0,1418854,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
642,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1838,2.1.0,1420990,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
881,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1843,2.1.0,1423177,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
532,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1848,2.1.0,1425077,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
762,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1853,2.1.0,1427225,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
381,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1858,2.1.0,1429066,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
645,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1863,2.1.0,1431172,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
524,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1868,2.1.0,1433166,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
465,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1873,2.1.0,1435038,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
445,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1878,2.1.0,1436871,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
553,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1883,2.1.0,1438911,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
530,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1888,2.1.0,1440759,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
470,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,1893,2.1.0,1442537,Mchoho,,,probe,f,congruent,horizontal_con_1,0,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
545,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1898,2.1.0,1444570,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,0,congruent,no_punishment_incongruent,0.9258333333333333
526,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1903,2.1.0,1446557,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
562,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1908,2.1.0,1448603,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
461,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1913,2.1.0,1450386,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
601,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1918,2.1.0,1452466,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
406,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1923,2.1.0,1454342,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
682,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1928,2.1.0,1456348,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
519,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1933,2.1.0,1458345,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
479,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1938,2.1.0,1460253,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
474,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1943,2.1.0,1462084,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
526,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1948,2.1.0,1464094,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
648,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1953,2.1.0,1466159,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
573,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1958,2.1.0,1468192,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
772,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1969,2.1.0,1500900,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
509,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1974,2.1.0,1502887,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
493,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1979,2.1.0,1504835,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
575,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1984,2.1.0,1506717,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
442,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1989,2.1.0,1508485,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
518,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1994,2.1.0,1510458,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
620,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1999,2.1.0,1512550,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
500,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2004,2.1.0,1514548,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
538,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2009,2.1.0,1516435,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
637,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2014,2.1.0,1518508,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
525,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2019,2.1.0,1520422,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
527,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2024,2.1.0,1522426,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
570,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2029,2.1.0,1524364,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
460,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2034,2.1.0,1526290,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
543,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2039,2.1.0,1528226,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
430,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2044,2.1.0,1529995,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
364,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,2049,2.1.0,1531829,Mchoho,,,probe,f,incongruent,horizontal_incon_2,0,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
787,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2054,2.1.0,1534078,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
453,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2059,2.1.0,1535965,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
473,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2064,2.1.0,1537835,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
475,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2069,2.1.0,1539726,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
416,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2074,2.1.0,1541599,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
650,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2079,2.1.0,1543640,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
458,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2084,2.1.0,1545596,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
428,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2089,2.1.0,1547391,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
467,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2094,2.1.0,1549221,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
477,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,2099,2.1.0,1551005,Mchoho,,,probe,g,incongruent,horizontal_incon_1,0,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
513,<span style='font-size: 35px;'>fel</span>,n,html-keyboard-response,2104,2.1.0,1552853,Mchoho,,,probe,j,incongruent,vertical_incon_2,0,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
512,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2109,2.1.0,1554824,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
454,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2114,2.1.0,1556742,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
408,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2119,2.1.0,1558486,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
520,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2124,2.1.0,1560361,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
520,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2129,2.1.0,1562360,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
423,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2134,2.1.0,1564154,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
645,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,2139,2.1.0,1566106,Mchoho,,,probe,g,incongruent,horizontal_incon_1,0,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
457,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2144,2.1.0,1568035,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
551,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2149,2.1.0,1569997,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
394,<span style='font-size: 35px;'>le</span>,j,html-keyboard-response,2154,2.1.0,1571753,Mchoho,,,probe,n,incongruent,vertical_incon_1,0,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
516,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2159,2.1.0,1573676,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
531,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2164,2.1.0,1575535,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
691,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2169,2.1.0,1577535,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
478,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2174,2.1.0,1579451,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
452,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2179,2.1.0,1581390,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
551,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2184,2.1.0,1583247,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
654,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2189,2.1.0,1585229,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
470,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2194,2.1.0,1587065,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
602,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2199,2.1.0,1588972,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
422,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2204,2.1.0,1590881,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
489,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,2209,2.1.0,1592845,Mchoho,,,probe,g,congruent,horizontal_con_2,0,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
501,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2214,2.1.0,1594680,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,0,congruent,no_punishment_incongruent,0.9258333333333333
518,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2219,2.1.0,1596557,Mchoho,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
529,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2224,2.1.0,1598554,Mchoho,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
413,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,2229,2.1.0,1600464,Mchoho,,,probe,g,incongruent,horizontal_incon_1,0,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
484,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2234,2.1.0,1602358,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,visual_punishment,0,0,incongruent,no_punishment_incongruent,0.9258333333333333
582,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2239,2.1.0,1604386,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
631,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2244,2.1.0,1606400,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
626,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2249,2.1.0,1608448,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
621,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,2254,2.1.0,1610527,Mchoho,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
615,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,2259,2.1.0,1612471,Mchoho,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
450,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2264,2.1.0,1614244,Mchoho,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
591,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2269,2.1.0,1616159,Mchoho,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,congruent,no_punishment_incongruent,0.9258333333333333
640,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,2274,2.1.0,1618291,Mchoho,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
476,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,2279,2.1.0,1620129,Mchoho,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,incongruent,no_punishment_incongruent,0.9258333333333333
